0.024152345564328843,0.080749908099497614,0.12859884836852206
0.026058631921824105,0.089157816744875273,0.14278310443119979
0.022608695652173914,0.075085324232081918,0.14100905562742561
0.025223759153783564,0.083937569128671494,0.13615870153291254
0.021306160259379342,0.080617495711835338,0.13207547169811321
0.024390243902439025,0.090369637779700834,0.12228018831912457
0.026178010471204188,0.082075818917924176,0.13659793814432988
0.023558082859463852,0.084470675027665074,0.1252870630262822
0.024628252788104089,0.078635196282255113,0.13982941328508658
0.022727272727272728,0.083005893909626718,0.12328069281711666
0.023914557696772695,0.079691516709511565,0.13076923076923078
0.026178010471204188,0.083404987102321582,0.14100905562742561
0.022727272727272728,0.094157052474879044,0.13850522783012778
0.021424435437174292,0.086474501108647447,0.13323911088269305
0.024866372298396468,0.080749908099497614,0.13571980427504507
0.026775320139697321,0.080882352941176475,0.13601236476043277
0.023201856148491878,0.087814504193389251,0.13455106766143554
0.024628252788104089,0.085404873246369681,0.13280246596455175
0.023795705165409169,0.083005893909626718,0.11744583808437856
0.024271280919753804,0.079691516709511565,0.13894628099173553
0.025819958129797628,0.083538083538083535,0.1219946571682992
0.022727272727272728,0.077449303689225507,0.13909337466098412
0.025462155563306593,0.090639297638184735,0.12686853200459947
0.024747298710352039,0.088754474756202933,0.13659793814432988
0.028091852197225785,0.091719272187151882,0.13367609254498714
0.024628252788104089,0.088082901554404139,0.11872146118721461
0.024033437826541274,0.082872928176795577,0.12629293832205338
0.026178010471204188,0.086608352839719113,0.13207547169811321
0.024628252788104089,0.092801387684301823,0.1368909512761021
0.024866372298396468,0.085805736796749965,0.13091421977176562
0.027014438751746622,0.083538083538083535,0.13440514469453377
0.023320570831883047,0.080882352941176475,0.13425925925925927
0.02284587730488229,0.081412457086807263,0.14575214341387374
0.023439313065676492,0.07823960880195599,0.13265699242326956
0.024985473561882625,0.072210065645514229,0.11801242236024845
0.028931404573028466,0.089023336214347451,0.13062427893859763
0.025462155563306593,0.07823960880195599,0.12228018831912457
0.023201856148491878,0.079955920166523822,0.13193018480492813
0.027134039827646443,0.082607094636062348,0.13425925925925927
0.024866372298396468,0.087546239210850807,0.13163972286374134
0.020951499016089826,0.085538461538461535,0.15369522563767168
0.025581395348837209,0.076923076923076927,0.12917680194597364
0.024033437826541274,0.084070796460176997,0.11914731633041492
0.023439313065676492,0.084070796460176997,0.14071391619244697
0.024628252788104089,0.082075818917924176,0.13762414549206758
0.025462155563306593,0.087010105989647521,0.12056917799517215
0.024747298710352039,0.090369637779700834,0.13294797687861271
0.022253129346314324,0.081412457086807263,0.1211389347908987
0.027253668763102725,0.073384446878422785,0.1352812459776033
0.026775320139697321,0.086340682350043108,0.12442631310555839
0.022608695652173914,0.076397363924823047,0.1463478034832337
0.023320570831883047,0.089292330492775102,0.13033448673587081
0.026297416802420294,0.089696071163825053,0.11617312072892938
0.026178010471204188,0.087948686320463793,0.12658066164261081
0.025581395348837209,0.086340682350043108,0.13149454778704298
0.023439313065676492,0.078899082568807344,0.12787723785166241
0.024271280919753804,0.082341391581789172,0.13353039455082893
0.025700662867775323,0.073776479181884583,0.13440514469453377
0.02953192482782771,0.085004305572641159,0.12773302646720369
0.023914557696772695,0.079031074137509177,0.1368909512761021
0.02284587730488229,0.083271923360353717,0.124282982791587
0.024509234522011848,0.087948686320463793,0.13777089783281735
0.021187912469607502,0.0815450643776824,0.12802148612354522
0.023201856148491878,0.085672082717872966,0.13542739443872295
0.026894865525672371,0.085805736796749965,0.12961065573770492
0.02641685092517165,0.085538461538461535,0.13425925925925927
0.024628252788104089,0.081412457086807263,0.12787723785166241
0.023795705165409169,0.080749908099497614,0.12715654952076677
0.025223759153783564,0.077580940745265725,0.13791768804025287
0.024390243902439025,0.07823960880195599,0.14012409513960702
